ENSID	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_Voom	Flags_.MT2_PMO.	Flags_.MT2_SC.	Flags_tot
ENSG00000232024	0.6440115	LSM12P1	LSM12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32453]				 4,600597e-02	0,6440115	  0,3395332	2,129249e-02	0,6533339	  0,3388128	 2	 0	 2
ENSG00000232385	0.6213735	RPS3AP25	RPS3A pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36801]				 3,325463e-02	0,6213735	  0,3563805	4,898281e-03	0,6313701	  0,3556601	 2	 0	 2
ENSG00000232810	0.4077843	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	5,708208e-05	0,4077843	  40,33085	 5,610532e-10	0,4071697	  1,9335977	9,225464e-03	0,4116424	  1,9328772	 3	 3	 6
ENSG00000232934	0.4628675	---	novel transcript, antisense to ACSL5				 9,117760e-04	0,4628675	  0,4889741				 2	 0	 2
ENSG00000233198	1.7950198	RNF224	ring finger protein 224 [Source:HGNC Symbol;Acc:HGNC:41912]				 4,811411e-06	1,7950198	  1,7097387				 3	 3	 6
ENSG00000233521	0.6169699	LINC01638	long intergenic non-protein coding RNA 1638 [Source:HGNC Symbol;Acc:HGNC:52425]				 2,579547e-02	0,6169699	  0,3820636	1,951634e-02	0,6265175	  0,3813432	 2	 0	 2
ENSG00000233534	0.3472962	LINC02524	long intergenic non-protein coding RNA 2524 [Source:HGNC Symbol;Acc:HGNC:53544]	7,594914e-06	0,3472962	  44,34187	 1,984733e-12	0,3468340	  2,1248767	8,959091e-03	0,3517522	  2,1241563	 3	 2	 5
ENSG00000233725	0.6265166	NRAD1	non-coding RNA in the aldehyde dehydrogenase 1A pathway [Source:HGNC Symbol;Acc:HGNC:26981]	1,609117e-02	0,6265166	  21,64735	 6,987052e-04	0,6245018	  1,0438318	2,991221e-04	0,6279159	  1,0431114	 3	 3	 6
ENSG00000234338	1.5107106	---	Endogenous retrovirus group FC1 Env polyprotein (ERVFC1) pseudogene				 1,406560e-02	1,5107106	  0,6022724	9,991193e-03	1,5013018	  0,6029928	 2	 3	 5
ENSG00000234500	1.6037265	---	GTF2I repeat domain containing 1 (GTF2IRD1) pseudogene				 1,727308e-02	1,6037265	  0,5023770				 1	 2	 3
ENSG00000234614	0.5495124	C2CD4D-AS1	C2CD4D and THEM5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54045]				 8,501008e-03	0,5495124	  0,4713785				 2	 0	 2
ENSG00000234745	0.5421974	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	1,458073e-18	0,5421974	 540,89773	 7,245845e-37	0,5407978	 26,0075850	3,203516e-04	0,5410015	 26,0068634	 3	 3	 6
ENSG00000234899	1.5036267	SOX9-AS1	SOX9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49321]				 7,801427e-03	1,5036267	  0,7012159				 3	 3	 6
ENSG00000235590	1.5110097	GNAS-AS1	GNAS antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:24872]	2,073717e-02	1,5110097	  34,03337	 3,067396e-04	1,5049438	  1,6126614				 3	 3	 6
ENSG00000235688	1.5704513	SNTG2-AS1	SNTG2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54058]	1,539595e-02	1,5704513	  27,72642	 3,985829e-04	1,5647009	  1,3169566	3,261188e-02	1,5593565	  1,3176769	 3	 3	 6
ENSG00000235903	0.5847028	CPB2-AS1	CPB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39898]	2,208585e-04	0,5847028	  50,05760	 3,359622e-07	0,5831257	  2,4085326	1,649476e-03	0,5849436	  2,4078122	 3	 3	 6
ENSG00000235997	1.5173954	LINC01936	long intergenic non-protein coding RNA 1936 [Source:HGNC Symbol;Acc:HGNC:52759]				 3,287724e-02	1,5173954	  0,4408532				 1	 3	 4
ENSG00000236107	0.5645503	SCN1A-AS1	SCN1A and SCN9A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54069]	2,547502e-02	0,5645503	  15,76291	 1,163067e-03	0,5630894	  0,7579750	2,705932e-03	0,5693556	  0,7572546	 3	 1	 4
ENSG00000236341	0.4796399	---	novel transcript	3,282252e-02	0,4796399	  11,48264	 1,303629e-03	0,4780055	  0,5526073	8,815374e-03	0,4900401	  0,5518870	 2	 0	 2
ENSG00000236439	0.5154435	RPS27P8	ribosomal protein S27 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:36022]				 6,065544e-07	0,5154435	  1,6355371				 3	 3	 6
ENSG00000236871	1.7493934	LINC00106	long intergenic non-protein coding RNA 106 [Source:HGNC Symbol;Acc:HGNC:31843]	2,177220e-02	1,7493934	  17,40107	 8,305329e-04	1,7440820	  0,8284576	1,231601e-02	1,7292899	  0,8291780	 2	 3	 5
ENSG00000237015	1.5575280	---	novel transcript				 1,669506e-02	1,5575280	  0,5123019				 2	 3	 5
ENSG00000237940	1.5927871	LINC01238	long intergenic non-protein coding RNA 1238 [Source:HGNC Symbol;Acc:HGNC:49795]				 1,744655e-02	1,5927871	  0,4830394	8,977965e-03	1,5769814	  0,4837597	 1	 3	 4
ENSG00000237988	0.5384505	OR2I1P	olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]	8,888578e-33	0,5384505	1235,89399	 8,998618e-50	0,5366907	 59,4978290	3,183837e-05	0,5367813	 59,4971059	 3	 3	 6
ENSG00000238102	1.7403764	---	novel transcript				 2,363309e-02	1,7403764	  0,3419510				 0	 2	 2
ENSG00000239194	1.7339483	RNU1-123P	RNA, U1 small nuclear 123, pseudogene [Source:HGNC Symbol;Acc:HGNC:48465]				 5,648874e-03	1,7339483	  0,5328184	1,058731e-02	1,7118288	  0,5335387	 0	 3	 3
ENSG00000240065	0.4520271	PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	2,155744e-02	0,4520271	  13,31721	 4,671607e-04	0,4512896	  0,6386283	3,372474e-02	0,4627881	  0,6379079	 2	 0	 2
ENSG00000240087	0.6369113	RPSAP12	ribosomal protein SA pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:6504]				 4,962267e-03	0,6369113	  0,7507633	7,178731e-03	0,6413480	  0,7500429	 3	 3	 6
ENSG00000240288	1.5669686	GHRLOS	ghrelin opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:33885]				 1,583230e-02	1,5669686	  0,4701464				 2	 3	 5
ENSG00000243323	1.6284168	PTPRVP	protein tyrosine phosphatase receptor type V, pseudogene [Source:HGNC Symbol;Acc:HGNC:13421]				 9,667039e-03	1,6284168	  0,5310411				 1	 2	 3
ENSG00000243649	0.5737588	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	2,434223e-10	0,5737588	 196,77630	 1,065799e-18	0,5716414	  9,4875163	1,065950e-03	0,5721293	  9,4867955	 3	 3	 6
ENSG00000243742	0.2044038	RPLP0P2	ribosomal protein lateral stalk subunit P0 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17960]	1,449691e-13	0,2044038	  84,06531	 8,438484e-31	0,2037454	  4,0325409	1,764752e-03	0,2075758	  4,0318203	 3	 2	 5
ENSG00000244255	0.6174954	---	novel complement component 2 (C2) and complement factor B (CFB) protein	1,904198e-11	0,6174954	 247,44901	 4,870239e-18	0,6153278	 11,9367559	2,493558e-04	0,6156430	 11,9360351	 3	 3	 6
ENSG00000244694	1.6532526	PTCHD4	patched domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21345]	3,129716e-03	1,6532526	  31,60901	 4,662717e-05	1,6483834	  1,5043420	1,596447e-03	1,6421700	  1,5050622	 3	 3	 6
ENSG00000244953	0.4728803	---	novel transcript	8,453029e-03	0,4728803	  17,80630	 6,309870e-05	0,4717908	  0,8548017	1,325290e-02	0,4798125	  0,8540813	 3	 0	 3
ENSG00000245149	1.6710588	RNF139-DT	RNF139 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48940]	2,173830e-02	1,6710588	  19,99349	 7,512057e-04	1,6647996	  0,9504405	1,579206e-02	1,6545126	  0,9511608	 3	 3	 6
ENSG00000245311	0.5829541	BMAL2-AS1	BMAL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49892]				 2,507861e-02	0,5829541	  0,3784524				 2	 0	 2
ENSG00000248144	1.7081622	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]	3,437686e-03	1,7081622	  36,61901	 1,645502e-05	1,7006541	  1,7384818	3,122681e-02	1,6943484	  1,7392021	 3	 3	 6
ENSG00000248763	1.8390555	---	UDP glucuronosyltransferase 2 family, polypeptide B11 (UGT2B11) pseudogene				 3,353012e-03	1,8390555	  0,5459812	2,203705e-02	1,8107932	  0,5467016	 1	 2	 3
ENSG00000249201	1.9888676	TERLR1	TERT regulating lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:52952]	2,451327e-02	1,9888676	  17,46070	 1,741075e-04	1,9795976	  0,8306199				 1	 3	 4
ENSG00000249839	1.7877398	---	histidine acid phosphatase domain containing 2A (HISPPD2A) pseudogene				 2,983397e-03	1,7877398	  0,5676288	4,208409e-02	1,7637565	  0,5683492	 0	 2	 2
ENSG00000249906	0.6198795	NGFR-AS1	NGFR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55555]	4,739243e-04	0,6198795	  58,40041	 5,062665e-07	0,6182175	  2,8108347	1,109291e-02	0,6195334	  2,8101142	 3	 3	 6
ENSG00000249992	0.5686124	TMEM158	transmembrane protein 158 [Source:HGNC Symbol;Acc:HGNC:30293]	4,077575e-05	0,5686124	  70,04032	 3,707802e-09	0,5673005	  3,3662648	6,183998e-03	0,5686998	  3,3655443	 3	 3	 6
ENSG00000250007	0.6501529	GJD2-DT	GJD2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55560]	2,444372e-08	0,6501529	 322,33552	 9,772648e-18	0,6484710	 15,5276344	4,102773e-03	0,6486748	 15,5269133	 3	 3	 6
ENSG00000250321	0.6225946	---	pseudogene similar to part of ribosomal protein S17 (RPS17)				 3,108434e-02	0,6225946	  0,3715564	2,461506e-02	0,6321336	  0,3708361	 2	 0	 2
ENSG00000250366	1.6248314	TUNAR	TCL1 upstream neural differentiation-associated RNA [Source:HGNC Symbol;Acc:HGNC:44088]	3,110693e-04	1,6248314	  55,49326	 8,395781e-07	1,6189798	  2,6369189	3,366908e-03	1,6157421	  2,6376391	 3	 3	 6
ENSG00000250397	1.7652256	---	novel transcript	4,037109e-03	1,7652256	  34,09064	 1,176892e-05	1,7584772	  1,6209160	4,288299e-02	1,7505363	  1,6216362	 3	 3	 6
ENSG00000250608	1.9440884	NUDT16-DT	NUDT16 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27947]	3,178105e-02	1,9440884	  12,13538	 1,594517e-03	1,9386160	  0,5781804	3,855044e-03	1,9051503	  0,5789007	 0	 3	 3
ENSG00000250799	1.6017247	PRODH2	proline dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:17325]	4,520100e-06	1,6017247	 207,61932	 5,958142e-15	1,5954486	  9,8571522	2,069200e-02	1,5946454	  9,8578720	 3	 3	 6
ENSG00000252561	0.6016651	RNU1-125P	RNA, U1 small nuclear 125, pseudogene [Source:HGNC Symbol;Acc:HGNC:48467]	1,410029e-02	0,6016651	  21,33271	 4,491345e-04	0,5997407	  1,0278228	1,606107e-03	0,6036592	  1,0271024	 3	 3	 6
ENSG00000253125	0.3849948	---	novel transcript	8,315241e-03	0,3849948	  13,63208	 6,452129e-05	0,3840559	  0,6541205	8,797292e-03	0,3980935	  0,6534001	 2	 0	 2
ENSG00000253368	0.6498974	TRNP1	TMF1 regulated nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:34348]	9,851482e-06	0,6498974	 105,06078	 3,989512e-09	0,6481627	  5,0607256	1,501836e-03	0,6487883	  5,0600050	 3	 3	 6
ENSG00000253917	0.5761327	---	novel transcript				 9,558788e-03	0,5761327	  0,4996605	2,164364e-02	0,5850410	  0,4989401	 3	 0	 3
ENSG00000254428	1.5942348	---	novel transcript, antisense to CCDC84				 1,543566e-02	1,5942348	  0,5509521				 1	 3	 4
ENSG00000254656	0.6506593	RTL1	retrotransposon Gag like 1 [Source:HGNC Symbol;Acc:HGNC:14665]	3,537373e-03	0,6506593	  44,14698	 2,249093e-05	0,6487509	  2,1286443	2,655028e-02	0,6502302	  2,1279239	 3	 3	 6
ENSG00000254680	0.6230091	---	novel transcript	2,838184e-02	0,6230091	  21,18631	 9,722781e-04	0,6214393	  1,0197853				 3	 3	 6
ENSG00000255142	1.5190749	---	novel transcript				 3,594257e-02	1,5190749	  0,4134871				 1	 3	 4
ENSG00000255423	1.6058219	EBLN2	endogenous Bornavirus like nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:25493]				 4,966064e-03	1,6058219	  0,6821105	1,916214e-02	1,5940261	  0,6828308	 2	 3	 5
ENSG00000255433	0.6037881	LINC02735	long intergenic non-protein coding RNA 2735 [Source:HGNC Symbol;Acc:HGNC:54252]	1,073354e-03	0,6037881	  43,78727	 2,073432e-06	0,6017702	  2,1096321	5,965358e-03	0,6036696	  2,1089116	 3	 3	 6
ENSG00000255983	1.8297952	---	novel transcript	4,671255e-02	1,8297952	  12,58638	 2,418138e-03	1,8221418	  0,5985274	3,225468e-02	1,7973167	  0,5992477	 1	 3	 4
ENSG00000256151	1.5534330	ADGRD1-AS1	ADGRD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53314]				 1,281333e-02	1,5534330	  0,5755146				 2	 3	 5
ENSG00000257453	0.6252626	PHLDA1-AS1	PHLDA1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55461]	1,200919e-09	0,6252626	 262,71026	 9,942103e-18	0,6236283	 12,6462002	1,367574e-03	0,6239136	 12,6454793	 3	 3	 6
ENSG00000257671	0.4739562	KRT7-AS	KRT7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52643]	4,471589e-03	0,4739562	  20,15068	 2,779062e-05	0,4727915	  0,9676635	3,381590e-03	0,4798635	  0,9669431	 3	 1	 4
ENSG00000258399	0.5598394	MIR493HG	MIR493 cluster host gene [Source:HGNC Symbol;Acc:HGNC:55978]	3,009838e-02	0,5598394	  15,20291	 1,156766e-03	0,5584191	  0,7314531	9,205358e-03	0,5650433	  0,7307327	 3	 1	 4
ENSG00000258444	0.6427883	---	novel transcript, antisense to MYH7				 4,026317e-02	0,6427883	  0,3791870	2,176453e-02	0,6512116	  0,3784667	 3	 1	 4
ENSG00000258498	0.6567751	DIO3OS	DIO3 opposite strand upstream RNA [Source:HGNC Symbol;Acc:HGNC:20348]	5,304513e-03	0,6567751	  69,55355	 5,051680e-07	0,6550614	  3,3504674				 3	 3	 6
ENSG00000258559	1.5036725	---	novel transcript, sense overlapping ABCD4	2,986906e-02	1,5036725	  38,88059							 3	 3	 6
ENSG00000258682	1.6208139	---	novel transcript, sense overlapping PSMA3				 2,469954e-02	1,6208139	  0,4077130	3,432361e-02	1,6003635	  0,4084333	 0	 3	 3
ENSG00000258947	0.5675826	TUBB3	tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]	5,816558e-25	0,5675826	 721,71112	 8,722781e-37	0,5659534	 34,7288739	1,734304e-05	0,5660902	 34,7281519	 3	 3	 6
ENSG00000259583	0.6616145	ALDH1A3-AS1	ALDH1A3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55416]	1,602215e-02	0,6616145	  29,55787	 5,706018e-04	0,6600494	  1,4232503	2,468350e-02	0,6621237	  1,4225299	 3	 3	 6
ENSG00000259715	1.7620043	---	novel transcript				 4,506714e-03	1,7620043	  0,5963309	4,567013e-02	1,7406181	  0,5970512	 1	 3	 4
ENSG00000259827	1.5633683	---	novel transcript	1,779356e-06	1,5633683	 149,50555	 9,364024e-12	1,5575735	  7,0992460	4,909485e-03	1,5565997	  7,0999660	 3	 3	 6
ENSG00000259905	1.7509900	PWRN1	Prader-Willi region non-protein coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:33235]				 7,360926e-03	1,7509900	  0,5134834	1,256822e-02	1,7269823	  0,5142038	 1	 3	 4
ENSG00000260228	1.8525818	CDH13-AS2	CDH13 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:56243]	1,771806e-03	1,8525818	  30,39287	 4,423146e-06	1,8475165	  1,4486171	7,248830e-03	1,8364039	  1,4493374	 3	 3	 6
ENSG00000261064	1.7296277	LINC02256	long intergenic non-protein coding RNA 2256 [Source:HGNC Symbol;Acc:HGNC:53157]				 5,135554e-03	1,7296277	  0,5517457	7,390371e-03	1,7084967	  0,5524660	 0	 3	 3
ENSG00000261123	1.5887847	---	novel transcript, intronic to PKD1				 3,989398e-02	1,5887847	  0,3683727	4,459762e-02	1,5685179	  0,3690930	 0	 2	 2
ENSG00000261170	1.5616671	---	novel transcript, antisense to CLEC18B	4,107861e-02	1,5616671	  17,65553	 2,556500e-03	1,5567686	  0,8396390	3,349728e-02	1,5486707	  0,8403593	 3	 3	 6
ENSG00000261189	0.6359864	DSP-AS1	DSP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56039]	2,882144e-02	0,6359864	  20,68022	 9,221585e-04	0,6336585	  0,9980892	3,979027e-02	0,6370628	  0,9973688	 3	 3	 6
ENSG00000261220	1.8173468	ST3GAL1-DT	ST3GAL1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55372]	8,460711e-03	1,8173468	  26,18081	 4,734747e-05	1,8106038	  1,2458346				 3	 3	 6
ENSG00000261235	1.6711352	HSD17B2-AS1	HSD17B2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56281]	3,327371e-02	1,6711352	  16,12286	 1,676887e-03	1,6659216	  0,7673822	1,685389e-02	1,6531863	  0,7681026	 2	 3	 5
ENSG00000261556	1.5370459	SMG1P7	SMG1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49864]	4,188082e-02	1,5370459	  18,23654	 3,847594e-03	1,5317978	  0,8658865	2,006371e-02	1,5246453	  0,8666068	 3	 3	 6
ENSG00000261594	0.4654415	TPBGL	trophoblast glycoprotein like [Source:HGNC Symbol;Acc:HGNC:44159]	2,384083e-04	0,4654415	  33,09834	 1,420675e-07	0,4643836	  1,5892811	7,870980e-04	0,4688457	  1,5885606	 3	 3	 6
ENSG00000261687	0.6403617	---	novel transcript, antisense to TMEM62				 7,789451e-03	0,6403617	  0,6386401	4,073959e-02	0,6454732	  0,6379197	 3	 2	 5
ENSG00000261731	1.7253614	---	novel transcript, antisense to ZNF720	1,061498e-02	1,7253614	  27,85647	 4,299182e-05	1,7197366	  1,3259391	4,602230e-02	1,7110304	  1,3266594	 3	 3	 6
ENSG00000262075	1.8503202	DKFZP434A062	uncharacterized LOC26102 [Source:NCBI gene (formerly Entrezgene);Acc:26102]				 6,846454e-03	1,8503202	  0,4935687				 0	 2	 2
ENSG00000262185	1.6445279	LINC02861	long intergenic non-protein coding RNA 2861 [Source:HGNC Symbol;Acc:HGNC:54406]				 2,011634e-02	1,6445279	  0,4231042	4,666069e-03	1,6232470	  0,4238245	 0	 3	 3
ENSG00000262223	1.7014020	LINC03048	long intergenic non-protein coding RNA 3048 [Source:HGNC Symbol;Acc:HGNC:56272]				 4,259036e-03	1,7014020	  0,6450334				 2	 3	 5
ENSG00000262663	1.6971179	---	novel transcript, sense intronic TBCD	1,925969e-02	1,6971179	  20,57735	 6,418793e-04	1,6903606	  0,9776913	2,138869e-02	1,6795590	  0,9784116	 3	 3	 6
ENSG00000262823	1.8821724	---	novel transcript, antisense to SPNS3	4,092516e-02	1,8821724	  11,66689	 1,896244e-03	1,8790157	  0,5569635	1,511559e-02	1,8485854	  0,5576838	 0	 2	 2
ENSG00000263065	0.2945941	---	novel transcript, antisense to MYH11	3,808384e-03	0,2945941	  13,45955	 1,015298e-05	0,2937575	  0,6458776	5,960086e-03	0,3122704	  0,6451572	 2	 0	 2
ENSG00000263859	1.5404842	---	novel transcript				 3,042439e-02	1,5404842	  0,4381669				 1	 3	 4
ENSG00000264281	0.6237101	---	ribosomal protein L41 (RPL41) pseudogene				 8,382031e-03	0,6237101	  0,5919060	2,725101e-03	0,6297166	  0,5911856	 3	 2	 5
ENSG00000264514	2.0732806	---	novel transcript	1,268242e-02	2,0732806	  17,47452	 5,678251e-05	2,0683925	  0,8343054				 1	 2	 3
ENSG00000266261	0.6057271	---	novel transcript				 1,479533e-02	0,6057271	  0,4756759	6,312508e-03	0,6138680	  0,4749556	 3	 0	 3
ENSG00000266473	1.5930524	HELZ-AS1	HELZ antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55319]				 1,625454e-02	1,5930524	  0,4587064	6,101154e-03	1,5764180	  0,4594267	 0	 3	 3
ENSG00000267257	0.5258789	---	novel transcript, antisense to ALPK2	2,464276e-10	0,5258789	 168,46390	 1,454420e-19	0,5241737	  8,1100816	1,462215e-03	0,5248730	  8,1093609	 3	 3	 6
ENSG00000267607	0.4926977	ICAM4-AS1	ICAM4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55990]	1,001006e-09	0,4926977	 135,80603	 9,129026e-19	0,4914922	  6,5233737	1,550841e-03	0,4924808	  6,5226531	 3	 3	 6
ENSG00000267801	0.5859991	---	novel transcript, antisense to TRIM47	8,494762e-05	0,5859991	  76,09917	 4,017109e-09	0,5848609	  3,6564205	1,294651e-02	0,5860504	  3,6556999	 3	 3	 6
ENSG00000267934	2.0801215	---	novel transcript, antisense to ZNF91	4,695868e-02	2,0801215	  11,74997	 1,851369e-03	2,0699477	  0,5590084				 0	 2	 2
ENSG00000268650	1.5019961	---	novel transcript, antisense to PDE4C				 3,684840e-02	1,5019961	  0,4073791				 1	 3	 4
ENSG00000268812	0.5658038	LIF-AS2	LIF antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:28298]	1,927037e-02	0,5658038	  18,78082	 4,579605e-04	0,5643667	  0,9034026	2,287084e-02	0,5696060	  0,9026822	 3	 2	 5
ENSG00000268870	0.6562620	---	novel zinc finger protein				 2,767177e-02	0,6562620	  0,4460031	1,242701e-02	0,6629402	  0,4452827	 3	 1	 4
ENSG00000269119	0.2661218	HNRNPA1P52	heterogeneous nuclear ribonucleoprotein A1 pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:48782]	2,291728e-04	0,2661218	  26,56479	 6,003859e-11	0,2648071	  1,2785274				 2	 0	 2
ENSG00000269720	1.5355871	CCDC194	coiled-coil domain containing 194 [Source:HGNC Symbol;Acc:HGNC:53438]	4,462984e-02	1,5355871	  21,01665	 2,253964e-03	1,5305736	  0,9982636				 3	 3	 6
ENSG00000269737	1.7418585	---	ribosomal protein S7 (RPS7) pseudogene	1,858777e-02	1,7418585	  22,70103	 2,308889e-04	1,7363122	  1,0799340				 3	 3	 6
ENSG00000269929	1.5437142	MIRLET7A1HG	miRlet-7a-1/let-7f-1/let-7d cluster host gene [Source:HGNC Symbol;Acc:HGNC:53970]	4,970358e-03	1,5437142	  51,25130	 1,184630e-05	1,5380468	  2,4323397				 3	 3	 6
ENSG00000270066	0.6318156	---	small Cajal body-specific RNA 2				 2,636658e-02	0,6318156	  0,3880334	4,519211e-02	0,6405384	  0,3873131	 2	 0	 2
ENSG00000270099	0.5980959	---	novel transcript				 8,204847e-03	0,5980959	  0,4967113				 2	 0	 2
ENSG00000270100	1.6395179	---	novel transcript				 2,691275e-02	1,6395179	  0,3960762	1,898593e-02	1,6171920	  0,3967965	 0	 2	 2
ENSG00000270441	1.5453804	LAMB2P1	laminin subunit beta 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6488]	5,883399e-03	1,5453804	  32,61496	 1,717342e-04	1,5401102	  1,5492923	3,312636e-03	1,5359573	  1,5500126	 3	 3	 6
ENSG00000270605	1.5814759	---	novel transcript	2,363248e-02	1,5814759	  22,22461	 9,606587e-04	1,5768831	  1,0566440	2,843887e-02	1,5699421	  1,0573643	 3	 3	 6
ENSG00000271581	0.4903461	---	HLA complex group 4 (HCG4) pseudogene	2,935661e-12	0,4903461	 173,53378	 4,466237e-22	0,4890708	  8,3405417	4,661565e-04	0,4898516	  8,3398209	 3	 3	 6
ENSG00000272438	1.6226927	---	novel transcript	4,071515e-02	1,6226927	  19,97096	 1,518822e-03	1,6156947	  0,9475459				 3	 3	 6
ENSG00000272732	1.9994286	---	novel transcript	2,249855e-02	1,9994286	  14,73246	 4,531874e-04	1,9939156	  0,7024539	4,321076e-02	1,9628242	  0,7031742	 0	 3	 3
ENSG00000272836	1.8157000	---	novel transcript, antisense to SELO				 7,942683e-03	1,8157000	  0,4959618				 0	 2	 2
ENSG00000272970	1.5688990	---	novel transcript	1,451273e-02	1,5688990	  28,09806	 4,357547e-04	1,5631743	  1,3336035	3,499384e-02	1,5579251	  1,3343238	 3	 3	 6
ENSG00000273248	1.5418561	---	novel transcript				 7,454405e-03	1,5418561	  0,6775193	5,882142e-03	1,5323961	  0,6782396	 3	 3	 6
ENSG00000273259	0.2521472	---	novel protein	4,892246e-30	0,2521472	 201,21746	 6,416129e-53	0,2513218	  9,6601974	1,072065e-05	0,2527427	  9,6594766	 3	 3	 6
ENSG00000273413	1.5894245	---	novel transcript, antisense to ADIRF	9,417891e-03	1,5894245	  28,57726	 2,552939e-04	1,5836851	  1,3574363	1,009701e-02	1,5781354	  1,3581566	 3	 3	 6
ENSG00000273802	0.6137046	H2BC8	H2B clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4746]				 5,251851e-03	0,6137046	  0,5947374				 3	 2	 5
ENSG00000274308	6.2919421	---	ribosomal protein S2 (RPS2) pseudogene	7,786524e-04	6,2919421	  15,26812	 2,592802e-08	6,2545024	  0,7280127				 0	 2	 2
ENSG00000274422	1.5966648	---	novel transcript	1,886432e-02	1,5966648	  25,18331	 5,337008e-04	1,5906354	  1,1959606	4,498176e-02	1,5841909	  1,1966809	 3	 3	 6
ENSG00000274756	3.0089352	---	ribosomal protein S2 (RPS2) pseudogene	1,088734e-03	3,0089352	  19,56483	 5,313747e-07	2,9955823	  0,9324234	1,346706e-02	2,9012152	  0,9331437	 0	 2	 2
ENSG00000274964	0.6630697	---	novel transcript, sense intronic to BICD1				 4,035417e-02	0,6630697	  0,3822629				 3	 0	 3
ENSG00000275549	1.5833651	STPG3-AS1	STPG3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51176]	1,105087e-02	1,5833651	  35,51653	 7,797046e-05	1,5777195	  1,6876961				 3	 3	 6
ENSG00000275971	1.6019013	---	---				 2,616403e-02	1,6019013	  0,4041740				 1	 2	 3
ENSG00000276007	1.5487802	---	novel transcript, antisense WWOX				 1,931692e-02	1,5487802	  0,5614591				 2	 3	 5
ENSG00000277027	0.3889126	RMRP	RNA component of mitochondrial RNA processing endoribonuclease [Source:HGNC Symbol;Acc:HGNC:10031]	4,303047e-02	0,3889126	  66,58039	 1,822755e-15	0,3876061	  3,1991301				 3	 3	 6
ENSG00000277119	1.8826407	---	---	3,109684e-02	1,8826407	  13,68458	 1,268921e-03	1,8759578	  0,6517659	1,454276e-02	1,8499994	  0,6524862	 1	 3	 4
ENSG00000277209	0.6348472	RPPH1	ribonuclease P RNA component H1 [Source:HGNC Symbol;Acc:HGNC:19273]				 1,742643e-03	0,6348472	  0,9407993				 3	 3	 6
